51,55,70,3
26,45,65,14
30,34,61,6
27,66,83,11
19,23,51,43
45,48,66,33
31,70,86,19
61,78,81,18
5,50,56,29
26,79,83,7
3,19,82,3
6,45,74,2
23,64,79,16
0,19,64,0
0,56,76,36
25,70,77,22
50,68,77,26
0,57,66,24
18,38,47,23
34,50,65,10
15,48,78,27
8,29,36,17
17,34,86,10
9,25,76,9
26,29,35,26
2,32,71,26
9,18,62,2
5,8,72,17
4,13,22,28
23,29,50,35
43,52,82,31
60,75,80,8
46,62,67,19
6,34,51,15
22,66,86,46
67,71,76,16
4,7,72,0
25,34,67,25
56,76,84,44
1,17,81,37
12,15,21,24
21,39,84,33
15,18,24,27
17,38,68,29
4,43,61,28
15,22,31,3
19,28,73,31
1,32,76,13
53,68,83,29
24,39,80,8
7,12,39,12
9,36,40,21
52,60,68,40
20,23,26,32
0,7,64,0
17,22,50,10
14,55,83,7
0,9,63,24
5,21,26,14
37,42,82,6
0,9,51,24
1,17,80,1
26,30,58,38
23,54,74,23
30,48,63,30
4,7,59,16
3,18,46,15
23,80,87,20
7,10,75,3
4,19,49,28
41,50,68,29
3,48,81,27
72,75,81,24
18,39,47,11
11,66,75,11
5,24,69,5
22,38,77,10
0,15,57,24
5,69,86,14
47,51,56,20
4,25,55,28
32,51,72,8
8,35,86,32
24,33,39,24
39,43,71,39
41,58,61,22
31,59,64,16
9,24,64,21
9,29,37,45
3,6,60,27
34,49,78,6
16,61,82,28
45,66,84,33
20,71,74,32
43,48,52,0
26,33,42,2
38,65,69,14
31,36,64,0
1,40,43,25
0,31,76,0
20,24,39,8
63,67,83,39
25,58,67,25
25,53,81,37
17,73,82,22
27,46,66,15
26,30,70,38
44,59,74,32
8,60,75,8
22,67,86,19
15,24,55,12
40,68,73,13
28,33,84,21
7,28,72,0
11,32,77,35
65,73,81,41
54,81,87,30
3,48,55,12
29,33,38,14
40,55,84,0
32,39,59,20
37,67,82,25
15,22,42,15
12,32,77,17
15,43,47,39
15,48,57,27
46,62,79,19
16,80,85,13
51,72,78,27
15,31,70,3
35,50,66,23
8,41,60,17
40,57,61,9
6,62,82,42
23,39,55,47
29,35,56,29
48,51,81,24
15,67,71,39
5,11,14,29
8,16,60,44
40,55,85,28
20,36,51,8
28,32,37,13
2,65,71,26
49,58,79,25
38,56,71,26
63,67,84,12
17,58,85,22
12,27,67,12
39,45,84,27
54,63,72,30
12,15,54,24
28,44,71,4
9,12,64,21
16,23,44,4
2,5,56,26
27,47,55,39
7,16,84,0
60,68,76,36
16,70,79,28
7,40,61,31
37,66,82,6
0,8,16,36
1,17,69,37
6,63,84,30
21,36,65,5
40,58,73,28
3,36,45,27
12,54,69,24
4,56,61,13
22,37,65,22
11,40,80,4
8,12,41,17
35,42,51,11
54,81,84,30
3,21,48,27
30,75,84,30
24,53,56,17
32,63,71,20
0,21,42,24
7,16,85,31
47,53,68,35
21,25,41,45
56,71,86,32
20,38,83,32
47,54,62,23
22,26,41,10
77,81,84,5
1,43,64,25
3,31,34,3
16,55,85,28
47,52,55,16
42,63,72,30
12,32,51,8
16,67,71,16
13,22,77,22
3,43,47,39
11,26,68,35
20,29,61,1
57,72,78,33
6,61,69,18
57,66,85,18
9,29,72,5
13,31,40,25
25,40,82,25
46,61,65,22
11,53,68,35
18,22,26,42
44,64,83,4
20,24,27,8
59,63,66,11
5,56,74,29
16,43,70,28
62,67,70,19
18,75,84,30
6,33,73,18
25,41,80,1
12,41,69,5
27,42,82,15
15,36,55,12
4,20,23,4
56,72,76,44
30,72,75,30
24,75,81,24
20,41,47,32
19,27,82,3
13,54,81,18
20,50,53,32
22,37,77,22
8,39,71,20
38,41,80,26
11,44,87,20
8,35,39,20
75,79,82,3
12,17,20,17
20,53,74,32
31,35,38,7
30,46,50,42
3,23,31,39
53,80,83,29
8,48,63,8
4,34,37,28
66,71,87,11
64,70,73,28
26,29,57,14
38,67,71,7
21,51,72,33
16,25,58,28
20,27,59,20
22,38,78,46
31,76,85,31
1,10,76,25
9,24,76,21
3,22,30,15
48,75,80,8
18,26,59,23
18,46,87,15
54,82,87,15
14,47,65,26
11,26,79,7
29,69,73,41
29,37,57,41
1,16,55,25
30,57,75,30
27,34,43,3
9,25,52,9
23,40,68,4
32,47,52,4
4,23,43,16
20,38,65,32
5,25,32,1
17,26,68,29
3,54,72,27
3,43,59,39
31,46,76,31
20,23,86,32
17,25,44,1
25,46,76,25
15,33,78,27
39,43,46,3
24,27,42,24
13,34,77,22
22,25,67,34
38,77,80,26
48,54,69,24
60,63,78,24
2,57,65,14
0,18,57,24
42,70,87,15
8,11,16,4
31,36,39,12
17,59,86,29
25,67,76,25
42,57,61,18
26,35,80,26
25,28,68,13
59,77,86,35
48,51,56,8
15,36,54,27
10,13,55,34
15,54,72,27
58,63,66,15
4,31,85,28
30,45,48,30
39,54,58,15
29,50,80,29
16,46,85,28
70,78,85,6
0,16,79,0
52,55,82,28
29,37,82,22
28,49,67,28
28,49,57,9
44,52,73,13
9,15,30,33
59,66,75,11
33,53,62,14
9,29,74,14
32,53,62,32
41,44,50,29
9,42,87,33
15,19,58,3
10,79,85,34
55,58,62,19
18,34,74,42
37,69,78,18
15,42,83,11
13,65,70,22
4,7,35,16
46,62,65,10
19,46,87,3
8,28,73,13
10,30,37,6
58,66,74,46
16,45,84,21
64,69,72,21
42,58,86,42
1,34,76,25
34,54,62,46
7,12,15,12
63,79,83,39
9,30,73,18
7,10,14,19
0,18,63,24
4,8,24,40
13,21,42,18
11,19,63,47
10,37,55,34
54,71,87,11
16,36,56,40
33,36,63,33
6,38,45,2
8,15,36,8
29,50,71,29
38,46,54,38
9,65,86,14
12,57,75,24
20,53,60,17
11,55,63,47
21,24,75,33
12,39,68,8
18,48,69,30
18,27,58,15
28,36,57,21
59,66,87,11
24,44,77,17
11,44,86,35
3,24,69,27
1,77,81,37
5,44,59,29
2,6,82,38
19,34,51,3
63,78,84,27
33,52,73,9
3,19,35,39
39,56,84,8
2,29,33,14
20,26,59,32
10,63,66,15
60,77,81,5
10,13,43,34
11,78,86,23
20,75,84,8
4,48,67,0
4,11,32,4
9,18,50,2
51,59,66,11
35,44,53,35
36,43,64,0
8,38,47,32
18,49,70,6
1,65,81,37
32,64,71,4
11,50,66,23
7,46,50,19
26,33,41,14
16,37,58,28
15,30,45,27
14,30,47,23
9,48,78,33
5,69,72,5
23,52,79,16
32,41,86,32
3,30,81,27
11,31,38,7
23,32,38,35
50,53,68,26
1,10,52,25
10,19,38,19
33,50,78,2
0,8,76,36
27,79,84,12
18,50,71,23
15,24,67,12
2,33,42,2
2,78,82,38
36,67,87,12
19,63,70,3
37,42,45,18
35,51,54,11
4,68,83,4
17,81,85,41
19,52,72,0
14,21,42,2
61,78,82,6
6,34,50,42
29,37,56,1
23,43,50,7
26,54,81,2
12,54,75,24
62,80,83,26
6,9,62,2
16,70,85,28
61,66,70,6
41,71,74,29
0,54,57,24
10,19,49,34
38,47,78,23
23,74,79,7
20,25,65,1
38,47,66,23
29,68,86,29
51,66,70,15
28,44,61,13
7,22,40,31
42,70,85,6
12,32,76,36
17,50,83,29
28,43,84,0
21,24,63,33
13,17,69,37
17,69,74,14
75,78,81,27
27,35,78,11
5,20,86,29
26,30,47,23
7,48,51,12
7,13,28,31
21,30,48,33
13,29,34,22
7,24,28,0
5,26,80,29
0,28,56,36
12,69,76,21
42,51,82,15
24,27,57,24
18,25,33,18
6,21,84,30
6,9,15,30
4,67,70,28
9,42,63,33
15,35,66,11
30,36,81,30
43,73,76,31
28,68,71,4
11,39,67,47
29,44,83,29
31,40,83,16
0,4,68,36
13,57,65,37
30,62,70,42
13,40,69,9
13,64,68,13
7,27,71,43
33,62,78,2
1,41,81,37
7,27,58,3
76,81,84,21
24,51,56,8
22,25,31,34
21,27,84,33
11,14,18,23
18,69,86,2
4,37,43,28
16,33,36,21
19,37,82,31
59,62,67,7
7,24,63,12
16,46,49,28
9,53,62,14
41,56,86,29
27,55,59,39
65,80,84,17
5,44,60,17
18,46,86,42
7,38,58,19
34,52,79,34
23,26,55,7
33,53,72,5
41,68,74,29
7,46,74,19
31,34,75,3
6,13,34,6
8,24,75,8
11,27,67,47
18,57,87,30
25,64,70,25
44,60,76,44
10,18,62,46
28,37,45,9
8,35,38,32
8,13,53,1
19,46,49,31
33,42,51,33
25,29,46,22
21,54,75,33
7,76,82,31
41,59,86,29
9,64,84,21
54,58,73,6
31,38,71,7
5,13,68,1
13,22,29,22
21,72,87,33
2,10,54,38
9,24,63,33
7,71,87,43
33,42,49,18
23,79,87,47
29,33,84,5
17,21,84,5
21,42,49,18
10,27,31,3
31,50,70,19
7,10,39,3
25,54,81,18
11,31,86,7
64,67,70,28
1,8,29,1
31,37,64,31
50,54,81,2
21,60,66,33
27,30,35,11
36,55,75,12
5,23,44,29
29,44,86,29
29,70,86,10
3,24,79,12
16,21,36,21
18,62,70,42
22,61,79,34
29,49,58,22
24,33,78,24
16,44,48,40
9,50,53,14
35,75,80,20
5,8,25,1
31,62,71,7
22,28,37,34
33,78,85,18
7,46,73,31
9,42,74,2
7,58,85,31
10,40,55,34
37,64,68,13
24,33,75,24
6,58,85,6
32,71,76,4
3,24,30,27
0,3,33,24
6,58,73,6
35,52,55,16
20,49,77,1
7,46,62,19
52,69,72,21
36,45,77,5
43,82,87,3
17,44,49,1
8,15,48,8
24,54,81,24
17,20,49,1
11,18,38,23
30,59,63,11
21,42,60,33
25,29,80,1
23,32,39,20
3,24,43,12
5,44,86,29
22,28,49,34
61,69,76,9
29,46,86,10
31,75,83,43
14,29,68,26
20,59,76,4
7,37,82,31
29,38,44,29
63,66,84,27
6,58,87,15
27,36,67,12
19,50,82,19
34,67,85,34
10,13,28,34
39,42,47,11
21,39,72,33
0,6,51,24
14,17,46,10
2,53,56,26
26,29,33,14
45,66,85,18
24,28,43,0
14,34,79,19
42,51,71,11
7,36,40,0
26,32,41,26
14,22,67,19
7,24,52,0
21,65,74,14
10,41,73,22
12,16,20,36
11,44,62,35
22,43,74,19
8,14,53,32
32,38,83,32
31,52,59,16
29,56,85,1
19,49,52,31
32,37,77,1
1,4,70,25
7,26,71,7
15,24,45,27
8,12,87,8
55,59,86,7
16,69,72,21
8,15,24,8
4,37,67,28
2,41,59,26
11,50,67,7
21,30,37,18
5,20,35,29
15,78,82,15
6,63,72,30
9,25,65,45
34,50,78,46
7,11,15,43
40,56,71,4
6,27,34,15
9,66,75,33
3,12,19,12
3,18,57,27
28,55,73,28
27,44,47,20
28,32,72,40
18,36,45,30
17,57,72,5
5,73,81,41
75,79,83,39
38,69,78,2
0,40,43,0
6,9,26,2
31,58,76,31
28,48,55,0
9,13,65,45
20,38,41,32
2,5,59,26
14,35,80,26
15,31,84,12
26,43,82,19
26,53,83,26
28,37,57,9
17,56,73,1
9,54,60,33
9,28,36,21
32,38,77,32
28,35,67,16
69,76,85,9
10,14,41,10
32,35,65,32
22,41,74,10
8,17,84,17
14,47,78,23
24,69,76,21
44,60,77,17
6,9,74,2
28,45,72,21
36,44,52,36
8,76,84,44
3,57,72,27
12,54,63,24
23,40,56,4
67,74,83,7
48,51,68,8
38,44,65,26
33,63,66,33
0,32,64,36
36,51,79,12
39,48,67,12
7,16,72,0
73,78,82,6
31,39,58,3
26,59,68,26
11,56,76,4
26,68,77,26
27,30,83,11
37,52,79,25
2,54,81,2
10,43,63,3
21,37,41,45
4,23,44,4
0,51,67,12
62,79,83,7
18,51,58,15
23,51,55,47
31,62,82,19
36,52,68,36
26,30,83,23
12,20,28,36
32,71,75,20
43,61,76,31
9,27,72,33
10,42,51,15
11,20,26,35
21,64,85,9
21,61,77,45
21,52,73,9
3,12,42,27
39,56,83,20
44,71,87,20
47,50,77,35
14,46,79,19
17,62,71,29
6,26,58,42
18,50,69,2
11,14,66,23
10,19,63,3
35,67,75,47
46,74,77,10
4,20,25,13
0,57,75,24
17,21,74,14
23,75,80,20
42,69,73,18
6,12,75,30
49,65,81,37
51,55,60,12
13,33,76,9
44,71,75,20
53,56,84,17
7,16,35,16
22,31,52,34
55,70,74,19
39,67,83,39
18,22,85,6
24,57,63,24
48,56,87,8
1,4,44,13
9,51,72,33
47,62,67,7
10,55,86,19
22,25,77,22
5,14,35,29
39,66,83,11
48,52,80,36
7,37,40,31
17,32,48,17
48,68,77,17
19,24,87,12
36,51,69,24
14,21,78,2
11,42,63,11
8,53,59,32
47,53,74,35
30,39,81,30
42,45,48,30
8,59,65,32
4,37,55,28
20,40,49,13
22,52,79,34
39,79,83,39
24,57,77,5
8,29,38,32
7,10,86,19
26,34,55,19
2,54,58,38
41,69,73,41
11,20,74,35
19,40,49,31
35,56,74,35
19,34,73,31
27,66,81,27
25,34,64,25
25,28,46,25
3,12,79,12
35,66,86,23
13,20,77,1
37,46,76,25
19,22,52,31
22,55,87,3
9,17,86,14
6,13,22,6
42,61,81,18
22,37,78,6
30,39,71,11
7,23,76,16
4,61,67,28
14,23,66,23
7,75,82,3
5,13,21,41
45,50,78,2
34,39,67,3
16,82,85,28
26,53,68,26
14,65,69,14
39,45,72,27
14,34,66,38
51,54,69,27
49,56,76,13
27,33,78,27
12,64,67,0
21,25,76,9
8,47,86,32
26,41,70,10
26,35,43,7
9,53,61,45
30,39,60,30
10,61,76,34
44,72,76,44
2,5,68,26
22,25,78,6
53,59,80,29
4,46,49,28
4,68,84,40
41,80,84,17
24,55,63,12
23,44,52,4
34,51,66,15
19,23,28,16
7,36,64,0
6,15,33,30
20,48,76,44
5,8,62,29
39,48,57,27
22,40,55,34
19,39,48,12
3,7,59,39
18,24,63,30
14,23,65,26
18,23,86,23
10,49,76,34
13,34,66,6
1,22,31,25
42,57,63,30
31,34,40,31
18,33,51,30
0,78,81,24
35,56,62,35
15,21,48,27
22,31,62,19
7,15,84,12
34,42,74,46
57,84,87,33
17,45,61,41
22,42,86,46
18,36,75,30
10,25,65,22
11,15,66,11
16,20,59,4
21,51,66,33
51,57,78,27
9,48,64,21
44,47,74,32
14,30,59,23
10,16,67,34
0,67,75,12
47,63,67,47
22,30,49,6
3,19,24,12
25,56,65,1
15,36,78,27
32,47,87,20
8,64,71,4
58,74,78,46
4,19,73,28
8,76,83,4
3,79,83,39
6,57,74,2
7,52,72,0
14,17,44,26
18,62,83,23
22,31,63,3
13,57,78,18
27,54,72,27
12,27,55,12
50,67,82,19
50,65,81,14
58,61,66,6
22,26,31,19
10,18,25,6
64,68,84,40
43,51,58,3
12,65,69,5
20,47,77,32
0,33,42,24
50,65,82,10
23,41,56,35
5,81,85,41
37,55,58,25
4,8,85,13
38,44,53,26
19,59,75,43
52,61,68,13
38,41,70,10
11,32,51,20
18,49,57,18
35,42,74,23
21,50,77,14
5,23,74,29
31,82,86,19
40,44,84,40
62,65,83,26
48,75,78,24
14,44,47,26
12,18,45,24
54,58,75,15
13,55,82,25
12,17,21,5
45,49,53,45
19,22,74,19
58,62,79,19
16,25,43,28
15,54,60,27
39,79,82,3
18,50,70,42
7,35,40,16
40,55,70,28
43,62,82,19
17,80,83,29
25,45,78,18
38,57,66,2
13,45,52,9
0,40,68,36
6,69,86,2
26,54,58,38
27,42,70,15
7,35,75,43
44,47,53,32
7,47,76,16
30,34,50,42
26,54,70,38
43,76,82,31
36,53,68,17
4,68,71,4
14,33,54,2
26,53,58,10
20,27,60,8
5,68,83,29
15,33,48,27
4,25,46,28
9,48,77,5
61,76,82,25
26,58,77,10
40,61,79,28
16,22,25,28
14,23,43,7
17,70,73,22
29,60,68,17
48,63,69,24
16,21,24,21
65,72,81,5
8,62,71,32
35,51,66,11
38,47,56,26
15,36,42,27
36,40,45,21
31,59,86,7
7,13,34,31
35,67,76,16
8,13,76,13
60,68,77,17
15,30,48,27
29,35,68,29
3,45,60,27
32,47,65,32
34,41,62,10
10,31,74,19
37,57,64,9
27,43,47,39
59,79,87,47
2,23,68,26
14,22,30,38
33,37,64,9
30,57,60,30
6,27,45,30
5,32,73,1
41,48,56,17
30,50,81,2
31,35,75,43
12,42,87,24
5,37,69,41
12,43,51,12
9,16,61,9
30,38,46,42
20,25,76,13
20,24,29,17
12,29,32,17
18,51,83,11
10,26,77,10
52,55,61,28
14,67,70,19
37,54,69,18
2,30,70,38
7,48,63,12
17,68,86,29
13,58,65,22
35,50,54,23
60,67,87,12
45,54,63,33
7,34,51,3
59,62,80,35
34,50,66,46
55,63,71,43
11,30,75,11
3,67,84,12
14,23,78,23
18,22,74,42
23,32,76,4
18,57,75,30
32,61,65,1
3,34,42,15
17,21,50,14
20,75,83,20
23,38,77,35
4,19,70,28
6,27,84,30
8,65,72,17
12,29,68,17
28,48,67,0
28,55,59,16
26,35,42,23
67,76,83,16
26,44,71,26
19,47,50,7
63,79,82,3
10,38,42,46
2,6,21,2
46,75,79,3
31,83,86,7
33,36,41,5
35,63,80,20
8,74,77,32
10,31,39,3
42,60,63,30
8,27,71,20
38,41,59,26
62,69,77,14
13,54,58,6
12,30,33,24
18,24,27,30
16,32,37,13
32,41,47,32
41,57,84,5
12,33,52,21
10,43,50,19
10,18,87,15
40,80,84,40
40,61,81,9
42,51,57,30
48,55,64,0
12,19,40,0
19,35,76,16
9,53,85,45
29,74,80,29
16,43,84,0
22,43,86,19
28,31,59,16
7,23,50,7
16,19,24,0
25,55,82,25
7,26,70,19
14,56,59,26
2,21,53,14
5,74,81,14
16,19,72,0
19,50,59,7
18,73,82,6
53,72,81,5
1,56,76,13
23,26,41,35
15,34,79,3
15,43,84,12
10,26,31,19
13,22,66,6
20,51,83,20
35,44,76,4
45,75,84,33
17,24,69,5
9,18,63,33
34,73,76,34
18,22,62,42
7,37,46,31
16,49,69,9
20,29,72,17
11,17,50,35
3,21,36,27
19,23,62,7
15,35,54,11
26,67,83,7
53,80,84,17
5,13,81,41
30,63,70,15
3,78,82,15
51,58,78,15
11,16,20,4
26,33,53,14
52,57,73,9
29,58,73,22
19,64,71,16
27,30,59,11
14,42,69,2
19,34,87,3
5,9,24,5
11,28,79,16
9,13,52,9
33,39,60,33
10,31,49,34
34,40,61,34
8,40,72,44
32,59,63,20
13,30,69,18
20,40,84,44
19,47,52,16
17,23,38,29
31,46,62,19
14,46,54,38
16,79,85,28
17,34,62,10
10,37,76,34
9,25,40,9
7,28,60,0
32,62,65,32
14,34,67,19
18,33,74,2
8,64,73,13
47,51,55,47
3,6,48,27
0,64,67,0
25,34,76,25
30,49,70,6
21,60,63,33
2,45,54,2
9,14,77,14
19,46,74,19
23,29,80,35
5,35,50,29
31,35,63,43
53,58,85,22
12,15,31,12
10,26,30,46
36,45,66,24
19,24,39,12
23,43,63,47
25,32,76,13
6,27,70,15
15,18,72,27
18,35,50,23
7,22,75,3
2,8,83,26
2,45,53,14
16,25,31,28
77,80,84,17
14,65,70,10
24,28,33,21
29,80,85,1
8,64,85,13
43,70,76,31
48,64,69,21
3,70,78,15
24,41,45,5
8,63,72,8
1,53,57,37
57,60,76,21
28,31,72,0
14,20,83,26
4,73,82,28
24,45,52,21
7,70,87,3
3,23,43,39
33,63,72,33
3,19,83,39
19,52,83,16
3,9,36,27
28,48,69,21
12,17,44,17
40,45,73,9
39,48,66,27
8,11,87,20
13,53,69,37
5,11,56,29
8,50,83,32
35,50,80,35
68,71,77,32
22,30,51,15
60,67,75,12
44,48,77,17
16,19,48,0
58,61,65,22
22,52,85,34
20,41,84,17
10,19,73,34
11,41,50,35
12,20,75,8
19,63,84,12
20,38,59,32
21,65,72,5
31,47,52,16
29,72,80,17
9,27,78,33
27,43,72,12
20,26,29,32
19,47,87,43
4,20,47,4
29,46,85,22
23,56,62,35
5,49,68,1
11,31,74,7
59,75,79,47
7,14,22,19
7,64,70,31
40,45,61,9
9,17,49,45
20,63,72,8
21,77,86,14
2,35,80,26
45,53,62,14
8,37,53,1
10,73,77,22
45,64,85,9
11,52,68,4
7,12,75,12
12,31,39,12
42,59,75,11
5,20,37,1
23,32,50,35
35,76,80,4
50,53,59,26
3,55,82,3
35,80,87,20
18,33,63,30
24,45,63,24
17,24,57,5
4,67,84,0
15,47,67,39
63,70,79,3
41,56,71,29
25,52,81,9
51,66,84,27
12,53,56,17
28,58,85,28
10,61,66,6
2,35,65,26
40,47,68,4
14,35,54,23
2,9,41,14
44,47,62,32
11,15,79,47
26,32,53,26
48,68,75,8
24,30,45,24
27,31,72,12
0,9,15,24
5,20,23,29
1,16,80,13
12,52,80,36
6,33,63,30
4,8,37,13
16,59,68,4
12,75,78,24
41,56,85,1
65,81,85,41
28,33,37,9
26,34,79,19
24,27,67,12
46,62,78,46
0,6,39,24
11,15,18,11
4,8,83,4
31,46,51,3
1,32,77,1
57,72,76,21
24,51,66,24
44,59,77,32
38,44,59,26
13,70,77,22
6,51,82,15
21,37,64,9
36,39,79,12
9,29,38,14
7,28,70,31
0,27,66,24
23,66,87,11
8,40,84,44
29,58,86,10
8,11,27,20
36,54,81,24
21,52,85,9
2,23,77,26
29,49,81,41
31,64,71,16
37,58,66,6
35,38,67,7
7,13,52,31
36,76,81,21
0,19,63,12
39,79,84,12
40,43,72,0
30,33,87,30
18,35,39,11
55,64,85,31
24,64,69,21
10,19,74,19
26,56,59,26
71,74,78,23
36,44,77,17
44,52,60,44
25,29,68,1
71,74,80,35
42,50,83,23
27,33,66,27
0,64,79,0
5,69,73,41
15,78,84,27
54,63,70,15
5,9,49,41
6,9,75,30
45,50,65,14
26,33,77,14
8,26,35,32
28,71,79,16
26,29,80,26
34,38,77,10
20,48,64,44
10,62,78,46
21,38,53,14
15,24,31,12
19,35,40,16
7,10,40,31
25,28,79,25
15,20,84,8
25,31,34,25
33,39,66,33
43,48,51,12
69,77,86,14
5,35,74,29
16,23,31,16
17,46,86,10
14,22,31,19
25,33,53,37
19,37,52,31
31,37,46,31
50,65,70,10
44,62,65,32
46,65,73,22
15,22,43,3
15,23,55,39
11,15,68,20
18,33,38,2
14,23,55,7
41,68,85,1
69,73,76,9
9,12,41,5
11,32,41,35
18,47,86,23
16,44,61,13
5,57,61,41
43,71,86,7
16,21,48,21
23,40,43,16
8,72,76,44
42,81,86,2
54,60,87,30
43,52,71,16
21,27,36,33
20,40,83,4
6,58,62,42
52,57,60,21
6,9,60,30
6,15,82,15
15,18,23,11
40,82,85,28
7,26,58,19
15,60,69,27
25,28,67,25
22,25,43,34
10,25,43,34
26,32,59,26
19,64,84,0
3,46,79,3
66,81,86,2
4,22,37,28
20,27,35,20
29,57,73,41
26,56,77,26
28,56,72,40
4,60,79,0
22,50,77,10
50,65,68,26
14,43,46,19
9,60,66,33
8,12,16,44
7,28,85,31
51,67,71,39
4,13,31,28
11,19,64,16
27,34,79,3
1,22,76,25
25,42,70,6
25,33,64,9
16,80,84,40
70,79,85,34
12,21,30,24
11,43,75,47
10,39,67,3
16,55,82,28
23,29,74,35
9,37,76,9
7,64,84,0
16,32,83,4
28,48,68,40
59,74,77,35
45,84,87,33
0,6,87,24
38,44,77,26
22,55,74,19
36,51,68,8
0,16,80,36
45,73,77,45
58,62,65,10
17,20,23,29
7,12,63,12
22,30,75,15
17,62,68,29
15,48,66,27
4,22,43,28
45,53,73,45
11,68,74,35
1,5,20,1
28,34,79,28
17,25,45,41
16,55,58,28
49,52,81,9
25,53,69,37
12,28,80,36
29,50,82,10
11,55,86,7
36,41,57,5
6,21,85,18
51,54,57,27
9,65,73,45
7,15,23,43
43,50,70,19
3,36,42,27
19,60,76,0
59,68,76,4
13,40,58,25
49,53,80,1
23,39,42,11
44,48,87,8
5,25,33,41
17,33,50,14
13,52,82,25
49,69,78,18
36,41,69,5
8,41,50,32
11,55,74,7
3,31,48,12
32,40,48,44
0,19,28,0
17,56,84,17
19,34,86,19
20,39,83,20
7,24,75,12
33,37,41,45
7,12,28,0
15,48,55,12
11,20,65,35
27,67,84,12
36,79,87,12
9,36,39,33
24,75,79,12
47,56,74,35
13,21,77,37
11,38,80,35
4,10,79,28
32,53,60,17
13,77,82,22
27,31,83,39
26,44,59,26
22,61,66,6
16,33,72,21
16,24,32,40
3,55,70,3
55,64,84,0
47,54,63,11
51,69,78,27
47,55,86,7
18,69,73,18
26,34,78,38
75,78,82,15
49,76,80,13
0,55,63,12
14,29,35,26
62,67,83,7
12,15,42,24
30,38,83,23
53,60,69,5
5,25,69,41
10,54,73,6
16,45,60,21
54,72,81,30
29,73,81,41
8,50,77,32
5,14,57,14
9,38,66,2
44,47,87,20
11,19,27,47
12,57,64,21
24,32,65,17
60,65,68,17
61,64,81,9
12,64,68,36
67,75,84,12
73,76,79,25
28,56,73,13
7,36,52,0
5,62,68,29
51,68,84,8
7,24,40,0
22,52,61,34
3,12,33,27
10,17,37,22
41,60,81,5
47,74,77,35
28,60,69,21
41,68,72,17
0,19,27,12
33,39,78,33
50,65,80,26
68,74,77,32
37,58,79,25
11,44,64,4
28,58,61,28
46,54,87,15
9,77,85,45
44,62,71,32
6,25,69,18
37,45,76,9
8,25,41,1
4,60,80,40
5,62,83,29
6,72,75,30
